Index,Load_AVA_2030.dat,Load_AZPS_2030.dat,Load_BANC_2030.dat,Load_BPAT_2030.dat,Load_CHPD_2030.dat,Load_CIPB_2030_CEC.dat,Load_CIPV_2030_CEC.dat,Load_CISC_2030_CEC.dat,Load_CISD_2030_CEC.dat,Load_DOPD_2030.dat,Load_EPE_2030.dat,Load_GCPD_2030.dat,Load_IID_2030.dat,Load_IPFE_2030.dat,Load_IPMV_2030.dat,Load_IPTV_2030.dat,Load_LDWP_2030.dat,Load_NEVP_2030.dat,Load_NWMT_2030.dat,Load_PACW_2030.dat,Load_PAID_2030.dat,Load_PAUT_2030.dat,Load_PAWY_2030.dat,Load_PGE_2030.dat,Load_PNM_2030.dat,Load_PSCO_2030.dat,Load_PSEI_2030.dat,Load_SCL_2030.dat,Load_SPPC_2030.dat,Load_SRP_2030.dat,Load_TEPC_2030.dat,Load_TIDC_2030.dat,Load_TPWR_2030.dat,Load_VEA_2030.dat,Load_WACM_2030.dat,Load_WALC_2030.dat,Load_WAUW_2030.dat,
47,2207.94821,4625.881764,2782.513932,8758.577777,313.2618461,6395.895434,7591.717376,19883.06922,4264.510465,498.742045,1398.817073,1276.515058,1150.586996,408.5988689,1006.539676,2342.868486,6131.872045,4737.432441,2397.586953,3763.634884,1060.65328,6811.40611,2072.353242,3716.976299,2138.516852,9680.416089,4626.765355,1548.040158,1579.662652,4987.866845,2024.605346,413.7303724,719.8209715,129.7378147,4276.934722,1354.122601,144.1230491,
48,2068.398064,4295.008936,2537.178422,8127.178348,291.3592395,5831.966445,6922.315083,18130.05679,3888.067382,464.0281254,1297.499354,1187.877678,1050.512623,382.9948272,943.4071081,2196.656427,5591.240102,4440.577214,2226.345933,3476.303586,996.5386459,6383.709548,1968.954425,3427.933145,1979.038293,8868.786856,4303.044579,1439.728471,1479.242204,4631.492475,1873.069333,377.2515786,669.4572756,121.6184657,3993.052059,1257.153873,134.1886818,
49,1940.383163,4052.296304,2341.897642,7559.471979,271.0436129,5383.09342,6389.579157,16735.50147,3589.14887,431.6575153,1228.170906,1105.116478,970.2828584,366.458834,900.9287855,2095.70498,5161.169453,4081.522707,2101.632329,3226.392675,949.4777724,5964.764145,1838.068863,3179.622707,1879.050116,8491.327023,4002.981449,1339.332246,1359.559208,4369.96036,1758.973819,348.2153935,622.7741791,111.7605834,3784.521083,1181.490222,126.6635369,
50,1869.35778,3878.947873,2182.608619,7237.55986,259.7056238,5016.951161,5955.027052,15596.91304,3345.000836,413.4483805,1176.290253,1058.326816,905.3316045,350.9896901,862.8264073,2003.82772,4810.031114,3863.6077,2021.706938,3080.718053,915.0630644,5634.927962,1825.58035,3036.322901,1787.328547,8139.271508,3835.741081,1283.376349,1286.241886,4183.558996,1675.578416,324.5308016,596.7553267,105.7954386,3691.883981,1128.600436,121.4981813,
51,1831.478419,3741.461434,2068.436524,7047.529338,253.3353535,4754.514817,5643.382237,14780.28312,3169.350494,403.4008829,1155.7077,1032.410149,859.1432022,343.2550408,843.4431731,1955.798053,4558.181728,3724.407545,1977.851502,2987.048809,899.3501289,5452.503301,1836.283976,2942.066222,1750.969954,7943.474081,3741.639064,1251.89135,1239.128091,4035.181916,1609.175116,307.5546194,582.1151623,101.9845121,3651.781902,1086.827215,119.2405032,
52,1820.795326,3687.902599,2022.403079,6985.978313,251.6302834,4648.702193,5517.823871,14451.16845,3098.627645,400.6874927,1153.497087,1025.712163,840.5748752,340.0546168,835.7358988,1935.766889,4456.683203,3666.086243,1933.011272,2955.608621,889.3114012,5372.764157,1799.522324,2907.84815,1733.62144,7909.247319,3716.363282,1243.434486,1219.692072,3977.430882,1584.801809,300.7099333,578.1828173,100.409425,3611.433442,1070.988526,115.8808095,
53,1839.904489,3716.014578,1988.422982,7062.290689,254.4730551,4570.595433,5425.21082,14209.54805,3047.253151,405.2830216,1165.666615,1037.410891,827.48769,338.9877985,833.4985532,1927.880515,4382.17351,3640.585787,1932.077816,2986.715393,885.6972045,5339.826374,1785.031704,2943.169376,1719.572121,7826.190453,3758.307575,1257.468362,1210.217721,4008.420166,1588.478738,295.6574525,584.708409,99.66562029,3590.772646,1076.325054,115.7813992,
54,1910.816785,3787.761229,2017.654241,7322.444978,264.1208066,4637.786498,5504.882599,14418.2045,3091.766344,420.5829457,1205.201952,1076.702214,840.2306028,342.454958,843.300229,1948.845144,4446.52547,3695.871381,1983.95022,3093.597267,894.1811147,5426.929203,1796.598224,3049.24411,1750.974886,7870.012918,3900.809711,1305.147251,1229.284283,4085.896208,1618.182911,300.0038313,606.8785469,101.2372395,3624.758369,1096.139566,119.5409988,
55,2033.170346,3963.41723,2091.086419,7770.942107,280.2053999,4806.577939,5705.300814,14943.74835,3204.693726,446.1901131,1269.724949,1141.920388,872.0538391,358.1908065,882.7996289,2037.509395,4608.607306,3845.338623,2088.449319,3284.081833,930.562032,5750.736922,1825.849433,3241.571215,1826.170464,8252.026639,4138.493702,1384.672434,1278.412943,4275.586815,1689.904501,310.9224191,643.8568478,105.2981293,3749.374008,1145.717436,126.0131074,
56,2185.789837,4190.811877,2247.094082,8367.038347,301.4746906,5165.177653,6130.998625,16058.67636,3444.237965,480.0717363,1356.193611,1228.85016,937.4450262,384.3282573,947.2718429,2183.509086,4952.4596,4017.375169,2252.658835,3540.062289,990.5039288,6254.128505,1868.052056,3497.986964,1928.630758,8899.861903,4452.537597,1489.746395,1337.111716,4520.680988,1792.750982,334.1191074,692.715038,110.0196937,3940.298091,1211.541451,135.544914,
57,2319.135137,4439.121527,2428.120213,8959.831118,322.0405478,5581.284896,6624.761852,17350.7049,3720.404623,512.7280989,1431.392532,1312.454583,1012.818894,412.8662968,1017.48943,2346.297721,5350.917132,4298.769525,2446.787524,3802.273823,1057.725613,6832.558622,1934.454228,3763.359124,2072.410982,9656.396055,4756.361824,1591.401021,1431.271623,4787.847637,1905.499319,361.0357771,739.9832769,117.7246787,4167.682297,1285.472529,147.7338422,
58,2403.248899,4529.499593,2549.424971,9348.102761,335.7019346,5860.116402,6955.757966,18217.55946,3906.360586,534.5924157,1472.367339,1368.450075,1062.90119,429.6689018,1059.172235,2447.015119,5618.252668,4511.465013,2535.483226,3977.138885,1097.028777,7129.370737,1970.718794,3938.928056,2098.853941,10204.73865,4958.014812,1658.870819,1501.815465,4885.045637,1956.979554,379.0725108,771.3559613,123.5252451,4319.586371,1317.814662,152.3013857,
59,2405.101202,4527.025578,2618.840101,9398.508432,337.2744443,6019.674242,7145.177254,18713.70853,4013.537981,537.1314415,1503.026862,1375.127041,1090.39889,437.9369911,1078.870268,2498.842067,5771.265939,4558.455144,2564.468866,4003.103311,1114.697227,7176.754412,1968.461841,3963.617718,2109.59741,10387.2004,4981.140646,1666.608346,1518.854377,4881.756829,1966.05692,389.393806,774.9538228,124.8491652,4358.924251,1320.022313,153.8064869,
60,2364.769526,4406.0518,2624.321916,9276.342553,332.4576429,6032.274758,7160.125002,18753.09187,4021.559822,529.42679,1515.678206,1355.081334,1091.627714,432.3361022,1064.953242,2469.426153,5783.415247,4503.093241,2546.926514,3958.664568,1103.111576,7089.642567,1973.846584,3920.601689,2056.711112,10492.40648,4910.15274,1642.856951,1500.550764,4750.757723,1925.409383,390.2088938,763.9096959,123.2775371,4386.196507,1289.147859,152.9022811,
61,2326.429868,4365.180816,2632.535994,9150.979217,327.2917441,6051.155665,7182.502115,18811.88885,4034.113969,521.1760648,1532.365252,1334.176541,1094.13368,421.9343452,1040.016557,2412.215345,5801.55151,4453.969253,2499.413452,3920.256685,1079.710537,7045.161532,1962.316925,3889.573032,2026.141501,10703.07414,4833.800319,1617.310677,1485.216496,4706.617128,1912.631905,391.4302403,752.0309708,121.9511663,4416.82377,1277.594834,150.4435612,
62,2290.91444,4334.51428,2632.9046,9032.024315,322.9612264,6052.002945,7183.461202,18814.01272,4035.202135,514.3249197,1541.555596,1316.61746,1093.353541,415.266638,1023.904547,2376.367525,5802.209778,4367.063729,2495.053996,3868.189831,1064.783225,6941.882261,1955.604706,3835.081082,2023.658363,10859.12446,4769.807784,1595.89982,1458.074995,4673.279069,1901.371921,391.4850482,742.0751669,119.62897,4433.571793,1267.483056,150.1925537,
63,2255.934731,4316.653981,2593.629111,8885.458055,318.4797451,5961.724179,7076.413314,18534.41245,3974.774509,507.1893686,1550.617236,1298.231084,1076.778193,405.9317921,1001.258127,2324.576889,5715.969615,4444.693262,2411.702167,3798.292749,1044.959186,6756.451341,1958.800182,3759.029939,1992.259771,10772.3286,4703.664056,1573.769208,1481.453199,4654.501064,1890.288107,385.6451986,731.7846855,121.7025489,4428.535183,1264.274754,144.8755745,
64,2288.722351,4309.219559,2604.589858,8978.870889,322.7437553,5986.918588,7106.342016,18612.57653,3991.860989,513.9532828,1586.544527,1315.779431,1081.223002,398.9972875,985.7433965,2284.088272,5740.07307,4481.481571,2413.441394,3825.137872,1029.807249,6711.812706,1956.408925,3777.9491,2015.397264,10942.48268,4766.578,1594.819187,1494.299235,4646.048173,1888.764759,387.2749457,741.5726849,122.776713,4467.370491,1264.098917,144.9250335,
65,2422.639939,4451.780133,2740.313825,9458.24881,340.131787,6298.894134,7476.554582,19581.99516,4199.517204,541.5312164,1654.488111,1386.025373,1136.383334,408.5988689,1010.527539,2335.415579,6039.031606,4793.357976,2506.497509,4030.205766,1052.609925,6812.02822,1981.407874,3981.914628,2069.104753,11427.76094,5023.618247,1680.820657,1596.188463,4799.585851,1958.042122,407.4556631,781.5623853,131.2310756,4614.023322,1311.555032,150.7934955,
66,2553.978364,4789.443236,3049.220824,10035.41143,359.9137316,7008.948749,8319.377712,21789.56899,4672.972038,573.1572991,1682.290777,1467.094857,1261.346358,439.2703594,1085.664775,2508.419445,6719.837404,5251.683833,2687.494922,4297.555121,1127.059721,7285.460104,2077.037936,4248.210986,2259.159771,12196.11126,5315.620386,1778.519806,1750.368833,5162.540886,2123.083178,453.3868644,826.9913723,143.8223196,4861.668949,1416.79201,161.2294308,
67,2555.116599,5041.416632,3099.81838,10054.12261,359.011461,7125.252454,8457.428591,22150.93863,4750.545568,571.7566665,1661.95438,1463.737791,1282.531492,457.1400301,1127.313329,2613.502133,6831.278868,5350.177223,2754.237732,4324.610877,1169.30985,7572.743585,2120.616576,4284.706668,2303.777752,12290.18813,5302.175922,1774.021508,1783.481613,5435.807294,2217.569605,460.9101855,824.8997151,146.5546013,4924.675201,1483.268264,165.7416172,
68,2531.481064,5006.583146,3098.360562,9973.327532,355.3329612,7121.90151,8453.496461,22140.93326,4748.275112,565.934172,1613.323074,1448.692922,1282.35601,457.940082,1129.169798,2620.657068,6828.19157,5369.546452,2742.794162,4303.233623,1171.983748,7730.636242,2130.792292,4270.840162,2315.34925,12335.31364,5247.866255,1755.85038,1789.265323,5397.769942,2206.112835,460.6934235,816.4503484,147.0529546,4928.256692,1475.55752,165.1406665,
69,2456.526791,4928.268113,3016.158769,9667.913963,344.4293871,6932.952204,8229.28909,21553.70918,4622.747818,548.381798,1550.197106,1403.579048,1248.861703,454.4729534,1119.199161,2601.255882,6647.09062,5248.834201,2673.379311,4169.982136,1163.499765,7657.542103,2119.213087,4135.59526,2265.770513,11953.24751,5087.076974,1702.052912,1748.671403,5313.728045,2166.173952,448.4708868,791.4351407,143.7393425,4831.033067,1450.018879,160.4768826,
70,2364.989038,4739.019877,2900.706465,9293.091375,330.5026387,6667.573169,7914.076163,20727.04529,4444.825135,526.3412767,1470.49168,1347.540358,1201.551134,440.604006,1084.576295,2520.567175,6392.138785,5130.007546,2604.89806,4011.900013,1130.823811,7505.784605,2087.045079,3983.048643,2194.708049,11548.53928,4881.120601,1633.143271,1708.31802,5109.476512,2083.27755,431.3043511,759.3929459,140.5076156,4700.280521,1396.802623,156.9651513,
71,2218.640655,4494.160333,2762.601893,8725.098992,309.5500575,6350.125558,7537.431156,19741.20587,4233.736106,492.8326591,1387.348052,1261.464631,1144.367383,427.8020934,1051.088635,2445.205271,6088.100177,4983.500178,2487.216116,3775.149306,1099.254321,7247.632444,2041.565851,3750.707375,2064.972975,11031.45069,4571.915894,1529.688424,1658.738282,4845.602156,1977.8356,410.7696629,711.2876249,136.5296971,4535.458493,1328.528677,149.8398566,
72,2088.607034,4219.068615,2578.830788,8170.055397,290.037215,5927.708707,7035.921261,18427.68793,3951.949949,461.7749065,1306.218539,1182.044349,1068.761531,400.5976078,984.6539837,2292.04356,5683.009539,4728.613394,2328.172487,3530.27834,1036.52582,6856.601866,1992.923048,3505.470245,1957.550584,10356.78186,4283.683833,1433.250681,1572.276462,4548.857579,1853.427039,383.4448446,666.4451774,129.4902872,4341.231781,1247.704175,140.5091594,
73,1963.496449,3958.158579,2398.712362,7613.846178,269.9390685,5513.687916,6544.496839,17140.72725,3675.867504,429.7759053,1249.624194,1100.120901,994.7116715,382.1947135,938.1130569,2182.429531,5286.10572,4525.891993,2209.557729,3287.989219,992.4810121,6500.73279,1942.504251,3266.189824,1880.705794,9903.478517,3986.850737,1333.935173,1503.348501,4267.134361,1736.076947,356.6631409,620.2646018,123.9395434,4188.549606,1172.987002,133.287273,
74,1890.966749,3792.189962,2246.181124,7302.082985,258.9211819,5163.079125,6128.453641,16051.60967,3442.01496,412.417985,1199.011056,1055.791512,933.0923108,368.0590306,903.3750392,2098.541203,4950.225098,4339.639998,2105.991559,3152.524711,959.853152,6299.42663,1917.468143,3134.943927,1789.806938,9574.452763,3823.910511,1279.418034,1440.847665,4088.706287,1655.568877,333.9833603,594.9147553,118.8840976,4094.979466,1121.981795,126.9145359,
75,1857.809664,3666.256221,2133.836809,7151.816901,253.4862138,4904.844122,5821.933805,15248.57076,3269.747763,403.685303,1180.833474,1033.237615,887.8335519,358.4574802,879.9621123,2041.93811,4702.572061,4191.284426,2029.724283,3091.314951,937.9642068,6136.260818,1903.847489,3081.347988,1743.537075,9432.114936,3743.788512,1252.610521,1390.863639,3953.011374,1594.714969,317.2789496,582.4495682,114.8243581,4047.906403,1083.952227,121.9502713,
76,1850.198247,3589.4092,2075.742898,7097.73578,252.131085,4771.309272,5663.451821,14833.44812,3180.75661,401.4315754,1185.2737,1027.398758,864.946894,355.5236679,872.9215041,2023.509344,4574.545875,4160.507717,2012.936274,3056.014153,931.336622,6135.297465,1900.248258,3042.14975,1733.616504,9329.561262,3723.890965,1245.953126,1378.920597,3869.907768,1559.245411,308.6409999,579.353956,113.9159709,4025.200939,1062.354999,121.0461174,
77,1864.575601,3579.165434,2069.532005,7123.567665,253.637048,4757.032894,5646.435349,14789.00833,3171.598445,403.9696591,1214.04761,1034.064612,862.5527466,355.5236679,873.1177618,2021.858318,4560.839196,4166.608326,2004.165052,3057.782452,929.9529172,6115.96414,1884.588944,3040.279563,1746.842158,9267.456827,3745.93771,1253.329607,1381.692341,3858.636957,1553.534802,307.7175059,582.7839354,114.1611459,4012.041012,1059.319649,120.5967898,
78,1929.824569,3616.587297,2121.229619,7368.484046,262.3310718,4875.865195,5787.483303,15158.2368,3250.354309,417.6722564,1271.416208,1069.187258,883.8948766,360.0577695,884.7993502,2045.160052,4674.715541,4201.413497,2039.249013,3168.485786,940.1601494,6185.941125,1890.6462,3153.283105,1783.20056,9260.754457,3874.458083,1296.330426,1393.495567,3898.553504,1574.791312,315.4043939,602.7788244,115.0742106,4032.37365,1070.900191,122.4023698,
79,2045.981331,3776.106361,2205.625426,7816.385411,278.6845801,5069.857667,6017.773473,15761.2722,3380.355287,443.7615774,1365.553694,1136.055163,919.4657073,374.9934733,922.3580791,2129.855668,4860.68781,4416.262417,2120.861503,3358.672157,972.8545575,6401.139539,1896.442909,3343.626766,1875.745986,9629.651363,4115.908908,1377.115931,1464.196603,4070.395685,1642.971235,327.9531572,640.3431602,120.9564311,4127.34892,1119.091356,127.669861,
80,2207.348995,4045.122024,2350.306786,8438.520555,300.8228881,5402.422703,6412.586648,16795.85698,3601.726256,479.0430287,1463.664793,1226.335984,980.5445258,396.8636818,977.4244372,2255.320105,5179.766357,4564.84051,2278.21814,3627.961557,1022.776472,6897.572886,1928.428706,3614.649613,2000.520678,10182.64607,4442.858222,1486.507834,1514.890448,4360.570487,1758.283827,349.4657441,691.2091442,125.0160797,4286.868921,1193.452066,136.8983976,
81,2359.895828,4327.238961,2534.441243,9110.969613,325.2517236,5825.674758,6914.882714,18110.84205,3883.536869,517.8934002,1533.659136,1325.818632,1057.696853,428.8688189,1056.248566,2436.38551,5585.308217,4829.94727,2442.42695,3913.538773,1097.456297,7508.767134,1995.176323,3897.404127,2155.866896,10985.17423,4803.686596,1607.235117,1604.269426,4664.354855,1883.87908,376.8445891,747.3459505,132.3053502,4515.782262,1275.706216,146.4301263,
82,2430.334781,4552.76213,2633.63334,9460.255161,337.3407364,6053.678028,7185.494064,18819.93754,4036.349347,537.2186293,1577.327183,1375.137739,1098.318318,444.6046675,1094.949808,2532.345492,5803.994173,4993.812481,2521.367095,4072.910785,1133.578088,7634.615012,2020.754476,4061.313399,2237.677383,11256.45853,4982.215744,1666.968056,1658.810897,4908.050305,1976.683111,391.593404,775.121084,136.7794293,4589.950965,1339.16356,151.5487916,
83,2436.771626,4669.259676,2688.807379,9574.170625,340.5851903,6180.50125,7336.029243,19214.24079,4120.783957,542.3843082,1604.641256,1388.50688,1120.727122,449.1387381,1106.402443,2564.515002,5925.601127,5039.97541,2517.940934,4144.37392,1146.76379,7735.955293,2058.662048,4141.760503,2282.296311,11376.85021,5030.08031,1682.982758,1674.569137,5033.87923,2026.08014,399.7971996,782.5677375,138.0229195,4654.038497,1370.781072,151.394437,
84,2423.397074,4706.078853,2656.472538,9568.533178,340.5851903,6106.176282,7247.840163,18982.68551,4070.628094,542.3843082,1618.488884,1388.50688,1107.719143,441.1373842,1087.732925,2524.996843,5854.19175,4982.814074,2499.413452,4140.864332,1127.738422,7657.180232,2038.661586,4137.753789,2311.217664,11446.03776,5030.08031,1682.982758,1655.43514,5073.792727,2033.858448,394.989351,782.5677375,136.4490591,4639.428307,1377.396071,150.4435612,
85,2421.057028,4763.834395,2660.669229,9600.569047,341.7707999,6115.822809,7259.345384,19013.50688,4077.454782,544.1574475,1635.417061,1392.712885,1109.251081,433.1361231,1069.275224,2481.433038,5863.704631,4939.971083,2477.511954,4158.337153,1110.294731,7591.896464,2036.184456,4157.900519,2340.137489,11505.31018,5047.822672,1688.919063,1641.951184,5136.242183,2053.224307,395.6133546,785.3280512,135.2884214,4643.906014,1390.045913,149.2883969,
86,2414.117229,4732.125641,2652.446338,9620.302171,342.3563855,6096.921646,7236.786765,18953.95705,4064.888927,545.0986465,1640.926522,1395.21563,1105.751723,428.6021453,1058.682153,2457.74271,5845.350659,4811.177927,2453.871392,4174.019442,1101.495454,7531.683207,2047.434938,4177.992806,2364.102433,11430.62099,5056.428446,1691.798414,1600.076543,5101.494945,2040.381325,394.3906977,786.6669167,131.7274421,4642.536863,1378.256531,148.0837593,
87,2396.886071,4643.864701,2612.808343,9537.786659,340.183541,6005.809624,7128.596142,18670.01277,4004.390347,541.7279113,1657.454513,1386.836566,1089.192981,422.734459,1044.566942,2427.505673,5757.787614,4676.152213,2410.769037,4127.228379,1089.562432,7365.428375,2055.040701,4124.690914,2327.743841,11289.148,5024.160536,1681.002098,1556.538764,5006.182674,2004.510487,388.4969474,781.6467532,128.0798587,4624.981496,1351.590609,144.7734245,
88,2441.640617,4591.496988,2625.229959,9689.323572,345.9022173,6034.361989,7162.531713,18758.93182,4022.70752,550.9194754,1728.17017,1410.239461,1094.434029,419.2673613,1037.468007,2407.80577,5785.211253,4717.970883,2421.227862,4189.639849,1083.092665,7343.171188,2065.992608,4186.828077,2345.098056,11393.76136,5108.58642,1709.249621,1570.387348,4948.902092,1988.391419,390.3439102,794.7815283,129.2392858,4669.487506,1340.441726,145.3276959,
89,2569.303652,4701.787783,2762.784078,10127.71137,361.9206479,6350.544328,7537.940648,19742.65245,4233.760207,576.3531748,1825.116546,1475.447237,1150.174086,430.2024037,1065.486985,2469.435926,6088.586545,4983.821665,2503.825203,4376.104271,1111.018739,7431.658703,2116.61875,4369.129409,2406.244695,11857.59309,5345.197308,1788.415762,1657.772076,5067.221209,2048.236009,410.7967519,831.5928784,136.4502129,4823.765355,1378.886736,150.6446376,
90,2684.805997,5014.123983,3108.592062,10608.81736,379.1097067,7145.419668,8481.390156,22213.36925,4763.161225,603.7556582,1873.856197,1545.660882,1289.219236,462.207479,1142.900322,2646.958087,6850.538901,5469.689032,2694.527666,4584.295074,1185.797306,7893.865787,2184.124872,4562.050014,2588.860948,12929.19871,5599.010764,1873.337601,1821.49134,5402.467492,2208.482211,462.2147392,871.0805624,149.7875915,5115.495694,1479.464296,162.6819524,
91,2688.760996,5273.370526,3190.98265,10608.1262,378.3402134,7334.802937,8706.119116,22802.02405,4889.765288,602.5295348,1882.729392,1542.325617,1322.410463,478.2100939,1179.997177,2739.185366,7032.073088,5589.659158,2738.382698,4591.708624,1222.920954,8085.355427,2214.446456,4569.000137,2648.35646,13049.78971,5587.71949,1869.559725,1862.087611,5683.248935,2311.605081,474.4653476,869.3238933,153.0999083,5169.339353,1549.421156,164.9395986,
92,2662.634104,5310.683005,3229.521096,10527.87206,375.6817185,7423.387532,8811.316763,23078.07726,4949.081599,598.3052457,1838.946768,1531.459468,1337.80558,480.6104351,1185.485608,2752.532559,7117.210086,5574.393039,2740.121723,4553.80013,1228.322274,8194.989496,2216.827046,4524.173887,2645.051566,13047.84882,5548.466685,1856.426377,1858.08663,5723.632013,2330.651302,480.1956067,863.2170367,152.6854381,5156.810015,1559.451209,164.9918259,
93,2565.818212,5200.118367,3159.012687,10108.38771,360.4993873,7261.316678,8618.846247,22573.29354,4840.708722,574.0985098,1756.152181,1469.597987,1307.930524,471.2756202,1160.991953,2699.641587,6961.526346,5475.091072,2674.312658,4371.248364,1204.309727,8019.137661,2172.755463,4338.433955,2562.417607,12744.76371,5324.227158,1781.399492,1824.536508,5604.839395,2281.01411,469.7117525,828.330393,149.9520303,5037.423735,1526.989371,160.5762814,
94,2417.302703,4979.297875,3021.637872,9510.391967,338.7292334,6945.546487,8244.104099,21591.74687,4630.746509,539.472753,1652.563568,1380.981609,1251.246784,458.4735221,1127.698878,2624.175104,6658.810015,5305.124304,2569.813499,4113.864073,1174.753996,7830.157586,2148.993207,4080.47822,2459.130043,12254.36774,5002.654582,1673.806557,1767.216184,5366.784578,2184.954023,449.2855714,778.3009089,145.3121397,4897.458358,1464.319096,155.1568118,
95,2246.627477,4709.875345,2829.460504,8814.168321,313.5970166,6503.806975,7719.755928,20218.70315,4336.391989,499.3112088,1567.168648,1278.174551,1172.204181,432.8693567,1064.06143,2477.145438,6235.364001,4996.096582,2422.213046,3813.288987,1114.654197,7511.004353,2092.928359,3782.126954,2323.616048,11703.28,4631.607038,1549.660106,1664.085886,5076.617182,2061.630235,420.7108308,720.5742289,136.8612228,4725.343885,1383.462189,145.3771463,
96,2087.871585,4349.350214,2617.926465,8157.331195,290.3725064,6017.574156,7142.695645,18707.31672,4011.325308,462.4302092,1495.317364,1183.703768,1085.025195,405.6650257,996.7257057,2319.780388,5769.243257,4789.117087,2243.888113,3524.972952,1047.341919,7045.282368,1991.988681,3493.974205,2157.521617,10972.91029,4288.527512,1434.871297,1592.530749,4687.83738,1905.109251,389.257958,667.1987453,131.1472108,4471.716808,1282.757239,135.0928471,
97,1950.367136,4044.16623,2421.182614,7518.304205,268.3333708,5565.338111,6605.944764,17302.00204,3710.122261,427.2363104,1441.094244,1093.438766,1004.280118,379.527544,932.1991624,2168.73655,5335.839622,4536.228751,2104.304755,3228.87955,992.3046017,6684.286865,2005.802499,3188.397699,2029.440694,10412.90621,3963.186605,1326.017541,1507.722386,4358.695648,1768.330227,360.0042297,616.5829933,124.2689279,4352.648878,1194.290251,126.8151487,
98,1882.309818,3926.31096,2291.665134,7201.428547,257.6331297,5267.628815,6252.511997,16375.67908,3511.600308,410.1652261,1418.57587,1049.96348,951.3649852,365.1252493,896.3784025,2078.332516,5050.157001,4391.969037,2007.590717,3081.862232,957.8336849,6426.452741,1967.500574,3038.141816,1982.343563,10176.41594,3805.100784,1273.124606,1458.330735,4231.9158,1707.040161,340.7463511,591.9883834,120.293265,4269.465544,1157.480858,120.7456102,
99,1842.094214,3826.733626,2192.474732,7041.226857,251.6302834,5039.62944,5981.869724,15667.3065,3359.850341,400.6874927,1425.055206,1025.712163,911.2348234,357.6573973,877.9254045,2032.779002,4831.695586,4300.867129,1969.834316,3014.328307,944.1244449,6261.135567,1993.826428,2978.481984,1931.936987,10021.61524,3716.363282,1243.434486,1427.060984,4124.862267,1658.523871,325.9977882,578.1828173,117.8075431,4257.403413,1127.67646,118.7912076,
100,1838.017101,3784.738562,2182.975361,7009.343254,250.5438107,5017.794156,5955.983131,15599.21056,3345.03669,399.0019989,1493.920211,1021.522436,907.090773,351.5230683,863.3180493,1996.998217,4810.691478,4318.179519,1934.750516,3004.537062,927.5193977,6197.739967,1955.810585,2969.363329,1962.511155,9932.217307,3700.228579,1238.036078,1432.669837,4078.847704,1642.107451,324.5853323,575.6726192,118.3037503,4228.342976,1117.678676,115.9302628,
